"지구별","주차장명","주차대수","이용시간","날짜"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-005","뚝섬3주차장","12405","1729417","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-007","양화2주차장","2172","291085","2020/03"
"PLT-008","여의도5주차장","8736","3417699","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-003","망원23주차장","28021","2821970","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-008","여의도1주차장","74820","9753997","2020/03"
"PLT-009","반포1주차장","38902","3213352","2020/03"
"PLT-005","뚝섬4주차장","22769","3075191","2020/03"
"PLT-005","뚝섬1주차장","8063","1604097","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-010","잠원1-6주차장","97040","9918329","2020/03"
"PLT-007","양화2주차장","2172","291085","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-003","망원23주차장","28021","2821970","2020/03"
"PLT-005","뚝섬4주차장","22769","3075191","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-005","뚝섬1주차장","8063","1604097","2020/03"
"PLT-005","뚝섬2주차장","30397","5209781","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-009","반포1주차장","38902","3213352","2020/03"
"PLT-008","여의도1주차장","74820","9753997","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-005","뚝섬3주차장","12405","1729417","2020/03"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-002","난지123주차장","58562","4346230","2020/03"
"PLT-009","반포23주차장","107398","5994231","2020/03"
"PLT-005","뚝섬1주차장","8063","1604097","2020/03"
"PLT-005","뚝섬4주차장","22769","3075191","2020/03"
"PLT-003","망원23주차장","28021","2821970","2020/03"
"PLT-006","광나루3주차장","26483","3424642","2020/03"
"PLT-004","이촌34주차장","33883","3246559","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-009","반포23주차장","107398","5994231","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-008","여의도5주차장","8736","3417699","2020/03"
"PLT-003","망원1주차장","10558","1207448","2020/03"
"PLT-005","뚝섬2주차장","30397","5209781","2020/03"
"PLT-009","반포23주차장","107398","5994231","2020/03"
"PLT-002","난지123주차장","58562","4346230","2020/03"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-005","뚝섬3주차장","12405","1729417","2020/03"
"PLT-004","이촌1주차장","4273","375415","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-007","양화2주차장","2172","291085","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-004","이촌1주차장","4273","375415","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-007","양화2주차장","2172","291085","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-005","뚝섬3주차장","12405","1729417","2020/03"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-001","강서1주차장","6790","406023","2020/03"
"PLT-005","뚝섬3주차장","12405","1729417","2020/03"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-002","난지123주차장","58562","4346230","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-004","이촌34주차장","33883","3246559","2020/03"
"PLT-006","광나루3주차장","26483","3424642","2020/03"
"PLT-007","양화345주차장","31433","4110543","2020/03"
"PLT-008","여의도3주차장","45098","12236390","2020/03"
"PLT-004","이촌1주차장","4273","375415","2020/03"
"PLT-010","잠원1-6주차장","97040","9918329","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-005","뚝섬3주차장","12405","1729417","2020/03"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-003","망원1주차장","10558","1207448","2020/03"
"PLT-006","광나루3주차장","26483","3424642","2020/03"
"PLT-004","이촌34주차장","33883","3246559","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-004","이촌2주차장","9793","789215","2020/03"
"PLT-008","여의도2주차장","48552","5734000","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-008","여의도5주차장","8736","3417699","2020/03"
"PLT-009","반포1주차장","38902","3213352","2020/03"
"PLT-003","망원1주차장","10558","1207448","2020/03"
"PLT-002","난지123주차장","58562","4346230","2020/03"
"PLT-009","반포23주차장","107398","5994231","2020/03"
"PLT-002","난지123주차장","58562","4346230","2020/03"
"PLT-007","양화2주차장","2172","291085","2020/03"
"PLT-008","여의도1주차장","74820","9753997","2020/03"
"PLT-009","반포23주차장","107398","5994231","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-007","양화2주차장","2172","291085","2020/03"
"PLT-008","여의도4주차장","5552","2005475","2020/03"
"PLT-005","뚝섬2주차장","30397","5209781","2020/03"
"PLT-010","잠원1-6주차장","97040","9918329","2020/03"
"PLT-004","이촌1주차장","4273","375415","2020/03"
"PLT-004","이촌34주차장","33883","3246559","2020/03"
"PLT-010","잠원1-6주차장","97040","9918329","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-009","반포1주차장","38902","3213352","2020/03"
"PLT-006","광나루12주차장","32769","4607139","2020/03"
"PLT-009","반포23주차장","107398","5994231","2020/03"
"PLT-002","난지123주차장","58562","4346230","2020/03"
"PLT-006","광나루3주차장","26483","3424642","2020/03"
"PLT-004","이촌34주차장","33883","3246559","2020/03"
"PLT-011","잠실1234주차장","94792","7909013","2020/03"
"PLT-008","여의도1주차장","74820","9753997","2020/03"
"PLT-007","양화1주차장","10683","1665326","2020/03"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-004","이촌2주차장","6452","454045","2020/02"
"PLT-006","광나루3주차장","15362","2343995","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-006","광나루3주차장","15362","2343995","2020/02"
"PLT-004","이촌2주차장","6452","454045","2020/02"
"PLT-005","뚝섬1주차장","2328","511086","2020/02"
"PLT-008","여의도5주차장","8767","2929912","2020/02"
"PLT-009","반포1주차장","16922","1897221","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-004","이촌1주차장","2348","263404","2020/02"
"PLT-004","이촌1주차장","2348","263404","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-004","이촌2주차장","6452","454045","2020/02"
"PLT-006","광나루3주차장","15362","2343995","2020/02"
"PLT-001","강서1주차장","2908","153508","2020/02"
"PLT-008","여의도1주차장","36090","6740544","2020/02"
"PLT-008","여의도5주차장","8767","2929912","2020/02"
"PLT-009","반포1주차장","16922","1897221","2020/02"
"PLT-005","뚝섬1주차장","2328","511086","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-006","광나루12주차장","14240","2277917","2020/02"
"PLT-008","여의도3주차장","26449","9525172","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-004","이촌2주차장","6452","454045","2020/02"
"PLT-003","망원23주차장","13478","1738135","2020/02"
"PLT-011","잠실1234주차장","39512","3012415","2020/02"
"PLT-005","뚝섬1주차장","2328","511086","2020/02"
"PLT-004","이촌34주차장","17304","1952023","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-001","강서1주차장","2908","153508","2020/02"
"PLT-008","여의도1주차장","36090","6740544","2020/02"
"PLT-008","여의도5주차장","8767","2929912","2020/02"
"PLT-009","반포1주차장","16922","1897221","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-006","광나루12주차장","14240","2277917","2020/02"
"PLT-008","여의도3주차장","26449","9525172","2020/02"
"PLT-003","망원23주차장","13478","1738135","2020/02"
"PLT-011","잠실1234주차장","39512","3012415","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-004","이촌34주차장","17304","1952023","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-004","이촌2주차장","6452","454045","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-006","광나루3주차장","15362","2343995","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-004","이촌34주차장","17304","1952023","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-001","강서1주차장","2908","153508","2020/02"
"PLT-008","여의도1주차장","36090","6740544","2020/02"
"PLT-008","여의도5주차장","8767","2929912","2020/02"
"PLT-009","반포1주차장","16922","1897221","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-004","이촌34주차장","17304","1952023","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-004","이촌34주차장","17304","1952023","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-008","여의도2주차장","18302","3029177","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-009","반포1주차장","16922","1897221","2020/02"
"PLT-008","여의도5주차장","8767","2929912","2020/02"
"PLT-008","여의도1주차장","36090","6740544","2020/02"
"PLT-001","강서1주차장","2908","153508","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-008","여의도4주차장","4538","1801435","2020/02"
"PLT-005","뚝섬4주차장","12377","1132611","2020/02"
"PLT-009","반포23주차장","51519","3184175","2020/02"
"PLT-003","망원1주차장","6366","957460","2020/02"
"PLT-007","양화2주차장","982","164665","2020/02"
"PLT-007","양화345주차장","16419","2717048","2020/02"
"PLT-005","뚝섬2주차장","13651","2794715","2020/02"
"PLT-002","난지123주차장","16067","808331","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-007","양화1주차장","5211","1280108","2020/02"
"PLT-006","광나루12주차장","14240","2277917","2020/02"
"PLT-011","잠실1234주차장","39512","3012415","2020/02"
"PLT-003","망원23주차장","13478","1738135","2020/02"
"PLT-008","여의도3주차장","26449","9525172","2020/02"
"PLT-006","광나루12주차장","14240","2277917","2020/02"
"PLT-004","이촌34주차장","17304","1952023","2020/02"
"PLT-008","여의도3주차장","26449","9525172","2020/02"
"PLT-003","망원23주차장","13478","1738135","2020/02"
"PLT-005","뚝섬3주차장","6145","624969","2020/02"
"PLT-010","잠원1-6주차장","48730","6345615","2020/02"
"PLT-011","잠실1234주차장","39512","3012415","2020/02"
